NO,Name,Status,Author,Year,Length,Weight,ESR,Area,Country,CountryName 1,CountryLongitude 1,CountryLatitude 1 ,CountryAltitude 1,CountryHeading 1,CountryTilt 1,CountryRange 1,CountryAltitudeMode 1,CountryName 2,CountryLongitude 2,CountryLatitude 2,CountryAltitude 2,CountryHeading 2,CountryTilt 2,CountryRange 2,CountryAltitudeMode 2,CountryName 3,CountryLongitude 3,CountryLatitude 3,CountryAltitude 3,CountryHeading 3,CountryTilt 3,CountryRange 3,CountryAltitudeMode 3,CountryName 4,CountryLongitude 4,CountryLatitude 4,CountryAltitude 4,CountryHeading 4,CountryTilt 4,CountryRange 4,CountryAltitudeMode 4,CountryName 5,CountryLongitude 5,CountryLatitude 5,CountryAltitude 5,CountryHeading 5,CountryTilt 5,CountryRange 5,CountryAltitudeMode 5,CountryName 6,CountryLongitude 6,CountryLatitude 6,CountryAltitude 6,CountryHeading 6,CountryTilt 6,CountryRange 6,CountryAltitudeMode 6,CountryName 7,CountryLongitude 7,CountryLatitude 7,CountryAltitude 7,CountryHeading 7,CountryTilt 7,CountryRange 7,CountryAltitudeMode 7,Region/Province/State/County,Formations,Name 1,Longitude 1,Latitude 1 ,Altitude 1,Heading 1,Tilt 1,Range 1,AltitudeMode 1,Name 2,Longitude 2,Latitude 2,Altitude 2,Heading 2,Tilt 2,Range 2,AltitudeMode 2,Name 3,Longitude 3,Latitude 3,Altitude 3,Heading 3,Tilt 3,Range 3,AltitudeMode 3,Name 4,Longitude 4,Latitude 4,Altitude 4,Heading 4,Tilt 4,Range 4,AltitudeMode 4,Name 5,Longitude 5,Latitude 5,Altitude 5,Heading 5,Tilt 5,Range 5,AltitudeMode 5,Name 6,Longitude 6,Latitude 6,Altitude 6,Heading 6,Tilt 6,Range 6,AltitudeMode 6,Name 7,Longitude 7,Latitude 7,Altitude 7,Heading 7,Tilt 7,Range 7,AltitudeMode 7,Name 8,Longitude 8,Latitude 8,Altitude 8,Heading 8,Tilt 8,Range 8,AltitudeMode 8,Name 9,Longitude 9,Latitude 9,Altitude 9,Heading 9,Tilt 9,Range 9,AltitudeMode 9,Name 10,Longitude 10,Latitude 10,Altitude 10,Heading 10,Tilt 10,Range 10,AltitudeMode 10,Name 11,Longitude 11,Latitude 11,Altitude 11,Heading 11,Tilt 11,Range 11,AltitudeMode 11,Name 12,Longitude 12,Latitude 12,Altitude 12,Heading 12,Tilt 12,Range 12,AltitudeMode 12,Name 13,Longitude 13,Latitude 13,Altitude 13,Heading 13,Tilt 13,Range 13,AltitudeMode 13,Time 1,Time 2,Clade 1,Clade 2,Clade 3,Clade 4,Clade 5,Clade 6,Clade 7,Clade 8,Clade 9,Clade 10,Clade 11,Clade 12,Clade 13,Clade 14,Clade 15,Clade 16,Clade 17,Clade 18,Clade 19,Clade 20,Material,Reference,Gen Info,Diet,Habitat,Link Audio
267,Ankylosaurus magniventris,valid,Brown,1908,8 m,6 t,"3,5",North America,USA and Canada,USA,"-106,1951385","39,4392637","-12.595,5345205","0,8682536","3,1287964","8.466.423,6667228",relativeToGround,Canada,"-105,2719900","60,9349778","-1.126,3303302","-5,8002658","5,2501949","10.072.046,3753986",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Montana, Alberta, Wyoming, Saskatchewan","Hell Creek, Scollard, Lance, Frenchman, Ferris",Hell Creek,"-101,4999740","46,9000621","659,2499873","13,9658607","60,5700675","223,4491861",relativeToGround,Scollard,"-112,9270468","51,9390547","739,7826920","-136,9447481","68,8084904","541,5813687",relativeToGround,Lance,"-107,4242565","43,3540792","2.015,8862545","27,2122781","73,0941158","1.977,1046662",relativeToGround,Frenchman,"-108,9046317","49,4907582","942,9726172","10,7429878","56,4757207","539,6889641",relativeToGround,Ferris,"-106,5999716","41,8001071","2.094,4933196","170,9932176","53,3643727","220,8719066",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Cretaceous,Maastrichtian,Dinosauria,Ornithischia,Genasauria,Thyreophora,Eurypoda,Ankylosauria,Ankylosauridae,Ankylosaurinae,Ankylosaurini,,,,,,,,,,,,At least eight individuals and teeth.,"Arbour, V.M.; Mallon, J.C. (2017). ""Unusual cranial and postcranial anatomy in the archetypal ankylosaur Ankylosaurus magniventris"".",Ankylosaurus magniventris was a massive ankylosaur from the Late Cretaceous of North America. Its body was heavily armored with large osteoderms and a tail club for defense. It had a broad beak and leaf-shaped teeth for low vegetation. Likely moved slowly in open floodplains.,Herbivore,"Floodplains, lightly forested areas",https://drive.google.com/file/d/1aQX-783Ec6eJAgzThnBNLuqlCmgKjxQK/view?usp=drive_link
268,Argentinosaurus huinculensis,valid,Bonaparte & Coria,1993,33 m,65 t,"2,5",South America,Argentina,Argentina,"-71,8643507","-34,8680283","1.685,0545519","9,0311496","8,9073784","11.033.475,1150632",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neuquén,Huincul,Huincul,"-68,9984695","-39,4022914","433,8989524","173,7215045","72,3020014","1.060,2868177",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Cretaceous,Cenomanian,Dinosauria,Saurischia,Eusaurischia,Sauropodomorpha,Plateosauria,Massopoda,Sauropodiformes,Anchisauria,Sauropoda,Gravisauria,Eusauropoda,Neosauropoda,Macronaria,Titanosauriformes,Somphospondyli,Titanosauria,Eutitanosauria,Lithostrotia,Colossosauria,Possibly Lognkosauria,"Six dorsal vertebrae, sacrum, fragmentary ribs and fibula. Reffered two femora.","Bonaparte J, Coria R (1993). ""Un nuevo y gigantesco sauropodo titanosaurio de la Formacion Rio Limay (Albiano-Cenomaniano) de la Provincia del Neuquen, Argentina"".","Argentinosaurus huinculensis was one of the largest sauropods ever discovered, from the Late Cretaceous of South America. Its enormous size, long neck, and tail allowed it to reach high vegetation, and its massive limbs supported a weight of up to 70 tons. Likely traveled in small herds.",Herbivore,"Floodplains, forest edges",https://drive.google.com/file/d/1rZUKSkXYoOFsHLNjBhbDGakHqlJESnXm/view?usp=drive_link
269,Carcharodontosaurus iguidensis,valid,Brusatte & Sereno,2007,10 m,"3,7 t",2,Africa,Niger,Niger,"8,0139253","19,3154853","2.006,8861861","-7,4368094","4,9390099","4.309.242,5949115",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agadez,Echkar,Echkar,"5,5998053","17,9007310","360,9355688","-22,8230360","66,3620175","355,0579923",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Cretaceous,Cenomanian,Dinosauria,Saurischia,Eusaurischia,Theropoda,Neotheropoda,Averostra,Tetanurae,Orionides,Avetheropoda,Carnosauria,Allosauroidea,Allosauria,Carcharodontosauria,Carcharodontosauridae,Carcharodontosaurinae,,,,,,"Left maxilla, referred posterior skull roof and braincase, right lacrimal, left dentary, teeth, mid cervical centrum.","Brusatte, S.L. and Sereno, P.C. (2007). ""A new species of Carcharodontosaurus (dinosauria: theropoda) from the Cenomanian of Niger and a revision of the genus.","Carcharodontosaurus iguidensis was a massive theropod from the Early Cretaceous of Africa. It had a huge skull with serrated teeth, strong limbs, and was an apex predator of its ecosystem, hunting sauropods and large ornithopods.",Carnivore,"Semi-arid plains, river valleys",https://drive.google.com/file/d/1yQi8DZalDaakcOouIRVWG4CTE5RX3ZSA/view?usp=drive_link
270,Carnotaurus sastrei,valid,Bonaparte,1985,"7,8 m","1,85 t","3,5",South America,Argentina,Argentina,"-71,8643507","-34,8680283","1.685,0545519","9,0311496","8,9073784","11.033.475,1150632",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chubut,La Colonia,La Colonia,"-67,4949152","-42,9892721","421,5321039","5,5578366","73,1975284","2.403,2098114",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Cretaceous,Maastrichtian,Dinosauria,Saurischia,Eusaurischia,Theropoda,Neotheropoda,Averostra,Ceratosauria,Neoceratosauria,Abelisauroidea,Abelisauria,Abelisauridae,Brachyrostra,Furileusauria,Abelisaurinae,,,,,,,A large part of skeleton with skull.,"Bonaparte, J.F. (1985) ""A horned Cretaceous carnosaur from Patagonia"".","Carnotaurus sastrei was a medium-to-large theropod from the Late Cretaceous of South America. It had a short, deep skull, small forelimbs, and muscular hind limbs for chasing prey. Its distinctive horns above the eyes may have been used for display or combat.",Carnivore,"Semi-arid plains, open woodland",https://drive.google.com/file/d/1uij_W21OROlz9lX7SK_HVDi28IpbdNDH/view?usp=drive_link
271,Chasmosaurus belli,valid,Lambe,1914,"5,9 m","2,1 t","3,5",North America,Canada,Canada,"-105,2719900","60,9349778","-1.126,3303302","-5,8002658","5,2501949","10.072.046,3753986",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alberta,Dinosaur Park,Dinosaur Park,"-110,3988541","49,1997139","959,1044749","130,6319931","66,5045663","473,2810627",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Cretaceous,Middle-Late Campanian,Dinosauria,Ornithischia,Genasauria,Neornithischia,Cerapoda,Marginocephalia,Ceratopsia,Neoceratopsia,Coronosauria,Ceratopsoidea,Ceratopsidae,Chasmosaurinae,,,,,,,,,Several individuals (Skulls and partial skeletons).,"Campbell, Ryan, Holmes & Schröder-Adams (2016). A Re-Evaluation of the chasmosaurine ceratopsid genus Chasmosaurus (Dinosauria: Ornithischia) from the Upper Cretaceous (Campanian) Dinosaur Park Formation of Western Canada.","Chasmosaurus belli was a large ceratopsian from the Late Cretaceous of North America. It had a long frill with decorative openings, a beaked mouth, and large cheek teeth for chewing tough vegetation. Likely lived in herds for protection.",Herbivore,"Floodplains, forest edges",https://drive.google.com/file/d/1g6AbkeKdtfgsrZZDxUng1w4yXlFcSKRR/view?usp=drive_link
272,Chasmosaurus irvinensis,valid,Holmes et al.,2001,"4,6 m",1 t,3,North America,Canada,Canada,"-105,2719900","60,9349778","-1.126,3303302","-5,8002658","5,2501949","10.072.046,3753986",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alberta,Dinosaur Park,Dinosaur Park,"-110,3988541","49,1997139","959,1044749","130,6319931","66,5045663","473,2810627",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Cretaceous,Middle-Late Campanian,Dinosauria,Ornithischia,Genasauria,Neornithischia,Cerapoda,Marginocephalia,Ceratopsia,Neoceratopsia,Coronosauria,Ceratopsoidea,Ceratopsidae,Chasmosaurinae,,,,,,,,,"Mostly complete skull and skeleton, referred three skulls.",Campbell et al.. (2019). Temporal range extension and evolution of the chasmosaurine ceratopsid “Vagaceratops” irvinensis (Dinosauria: Ornithischia) in the Upper Cretaceous (Campanian) Dinosaur Park Formation of Alberta.,"Chasmosaurus irvinensis was a medium-to-large ceratopsian from the Late Cretaceous of North America. It had a long frill, strong jaw, and beaked mouth for feeding on cycads, ferns, and shrubs. Herd behavior likely helped protect juveniles from predators.",Herbivore,"Floodplains, lightly forested areas",https://drive.google.com/file/d/18FIm_9nvkNdBGyFPfnc4BRGsDixsk2gD/view?usp=drive_link
273,Chasmosaurus russelli,valid,Sternberg,1940,"5,7 m",2 t,"3,5",North America,Canada,Canada,"-105,2719900","60,9349778","-1.126,3303302","-5,8002658","5,2501949","10.072.046,3753986",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alberta, Saskatchewan",Dinosaur Park,Dinosaur Park,"-110,3988541","49,1997139","959,1044749","130,6319931","66,5045663","473,2810627",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Cretaceous,Middle-Late Campanian,Dinosauria,Ornithischia,Genasauria,Neornithischia,Cerapoda,Marginocephalia,Ceratopsia,Neoceratopsia,Coronosauria,Ceratopsoidea,Ceratopsidae,Chasmosaurinae,,,,,,,,,Several individuals (Skulls and at least one skeleton).,Campbell et al.. (2019). Temporal range extension and evolution of the chasmosaurine ceratopsid “Vagaceratops” irvinensis (Dinosauria: Ornithischia) in the Upper Cretaceous (Campanian) Dinosaur Park Formation of Alberta.,"Chasmosaurus russelli was a large ceratopsian from the Late Cretaceous of North America. Its long frill, powerful jaws, and large teeth made it well-adapted for chewing tough plant material. Likely lived in herds and used frill displays for social interaction.",Herbivore,"Floodplains, open woodlands",https://drive.google.com/file/d/1pgU3FEqUjMI1BNdVUlT6OXHY8JNDh72W/view?usp=drive_link
274,Dakotaraptor steini,valid,DePalma et al.,2015,"4,9 m",260 kg,3,North America,USA,USA,"-106,1951385","39,4392637","-12.595,5345205","0,8682536","3,1287964","8.466.423,6667228",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Dakota,Hell Creek,Hell Creek,"-101,4999740","46,9000621","659,2499873","13,9658607","60,5700675","223,4491861",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Cretaceous,Late Maastrichtian,Dinosauria,Saurischia,Eusaurischia,Theropoda,Neotheropoda,Averostra,Tetanurae,Orionides,Avetheropoda,Coelurosauria,Tyrannoraptora,Maniraptoriformes,Maniraptora,Pennaraptora,Paraves,Dromaeosauridae,Eudromaeosauria,Possibly Dromaeosaurinae,,,"Partial skeleton, referred tibia, astragalocalcaneum and teeth.","DePalma, R.A., Burnham, D.A., Martin, L.D., Larson, P.L. & Bakker, R.T. (2015) The First Giant Raptor (Theropoda: Dromaeosauridae) from the Hell Creek Formation.","Dakotaraptor steini was a large dromaeosaurid theropod that lived during the Late Cretaceous period in North America. It was one of the biggest “raptor” dinosaurs ever discovered, comparable in size to a human. Dakotaraptor had a lightweight but muscular body, long legs built for speed, strong arms with sharp claws, and a long stiff tail that helped it balance while running or attacking prey. Its most distinctive feature was the large, curved sickle-shaped claw on each foot, which it likely used to slash and hold onto prey. Fossil evidence suggests it was covered in feathers, making it closely related to modern birds and indicating it was an active and intelligent predator.",Carnivore,"Open plains, grasslands, and lightly forested areas",https://drive.google.com/file/d/1VOFUAWtteqJBZw4EpvaL2rp8K7KQuFEd/view?usp=drive_link
275,Daspletosaurus horneri,valid,Carr et al.,2017,"8,7 m","2,5 t",3,North America,USA,USA,"-106,1951385","39,4392637","-12.595,5345205","0,8682536","3,1287964","8.466.423,6667228",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Montana,Two Medicine,Two Medicine,"-112,2977643","48,0728412","1.302,0404296","166,8332794","60,4550637","2.732,1635456",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Cretaceous,Late Campanian,Dinosauria,Saurischia,Eusaurischia,Theropoda,Neotheropoda,Averostra,Tetanurae,Orionides,Avetheropoda,Coelurosauria,Tyrannoraptora,Tyrannosauroidea,Pantyrannosauria,Eutyrannosauria,Tyrannosauridae,Tyrannosaurinae,Daspletosaurini,,,,"Complete skull and partial skeleton, referred other individuals.","Carr, T. D., Varricchio, D. J., Sedlmayr, J. C., Roberts, E. M., & Moore, J. R. (2017). A new tyrannosaur with evidence for anagenesis and crocodile-like facial sensory system.","Daspletosaurus horneri was a large tyrannosaurid dinosaur closely related to Tyrannosaurus rex. It lived about 75 million years ago and was a top predator in its ecosystem. This dinosaur had a massive skull with thick, serrated teeth capable of crushing bone, powerful legs for short bursts of speed, and relatively small but muscular arms. Studies of multiple fossils suggest that Daspletosaurus horneri showed signs of growth stages and possibly social behavior, including parental care. Its strong sense of smell and forward-facing eyes made it an efficient hunter.",Carnivore,"Floodplains, forests, and river valleys",https://drive.google.com/file/d/1STGLv6p7Ta7VvQ8M8uHLVEYXKuzmtveZ/view?usp=drive_link
276,Daspletosaurus torosus,valid,Russell,1970,"9,3 m","3,1 t","3,5",North America,Canada,Canada,"-105,2719900","60,9349778","-1.126,3303302","-5,8002658","5,2501949","10.072.046,3753986",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alberta,Oldman,Oldman,"-112,8895612","49,6281878","845,5508477","68,2007575","65,8091655","290,5145433",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Cretaceous,Middle Campanian,Dinosauria,Saurischia,Eusaurischia,Theropoda,Neotheropoda,Averostra,Tetanurae,Orionides,Avetheropoda,Coelurosauria,Tyrannoraptora,Tyrannosauroidea,Pantyrannosauria,Eutyrannosauria,Tyrannosauridae,Tyrannosaurinae,Daspletosaurini,,,,At least several skeletons with skulls.,"Russell, D.A. (1970) ""Tyrannosaurs from the Late Cretaceous of western Canada"".","Daspletosaurus torosus was one of the earliest known tyrannosaurids and lived during the Late Cretaceous period. It had a robust body, a large head, and extremely powerful jaws filled with sharp teeth designed for tearing flesh. Although slightly smaller than Tyrannosaurus rex, it was still a dominant predator. Its body structure suggests it relied on ambush hunting, using strength and bite force rather than long chases.",Carnivore,Open woodlands and coastal plains,https://drive.google.com/file/d/196dp0bEmSeHMwsEkNuPDM6uzvg_3fBGN/view?usp=drive_link
277,Diabloceratops eatoni,valid,Kirkland & DeBlieux,2010,"3,9 m",725 kg,2,North America,USA,USA,"-106,1951385","39,4392637","-12.595,5345205","0,8682536","3,1287964","8.466.423,6667228",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Utah,Wahweap,Wahweap,"-111,4894777","36,9970790","1.122,1503067","-58,5392766","58,7274918","483,2470132",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Cretaceous,Early-Middle Campanian,Dinosauria,Ornithischia,Genasauria,Neornithischia,Cerapoda,Marginocephalia,Ceratopsia,Neoceratopsia,Coronosauria,Ceratopsoidea,Ceratopsidae,Centrosaurinae,,,,,,,,,Skull.,"Kirkland, J.I. and DeBlieux, D.D. (2010). ""New basal centrosaurine ceratopsian skulls from the Wahweap Formation (Middle Campanian), Grand Staircase–Escalante National Monument, southern Utah"".","Diabloceratops eatoni was a horned herbivorous dinosaur that lived during the Late Cretaceous period. Its name means “devil-horned face,” referring to the two long horns that extended upward from the frill on its skull. It also had a short nasal horn and a large bony frill that protected its neck and was likely used for display and species recognition. Diabloceratops had a heavy, four-legged body and a beak-like mouth used to crop tough vegetation close to the ground.",Herbivore,Plains and semi-arid grasslands,https://drive.google.com/file/d/1CV29uOq-BdFCyhAt2Ipz8pLzCO2GVy5X/view?usp=drive_link
278,Dromaeosaurus albertensis,valid,Matthew & Brown,1922,"2,3 m",34 kg,3,North America,Canada and USA,Canada,"-105,2719900","60,9349778","-1.126,3303302","-5,8002658","5,2501949","10.072.046,3753986",relativeToGround,USA,"-106,1951385","39,4392637","-12.595,5345205","0,8682536","3,1287964","8.466.423,6667228",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alberta, Montana, Wyoming, Alaska","Dinosaur Park, Oldman, Judith River, Mesaverde, Prince Creek",Dinosaur Park,"-110,3988541","49,1997139","959,1044749","130,6319931","66,5045663","473,2810627",relativeToGround,Oldman,"-112,8895612","49,6281878","845,5508477","68,2007575","65,8091655","290,5145433",relativeToGround,Judith River,"-109,3383719","47,7534092","715,9820823","-177,4744158","63,8083012","1.079,8574263",relativeToGround,Mesaverde ,"-108,4198147","37,3160881","2.502,8873012","-119,5445519","61,8524556","922,6865094",relativeToGround,Prince Creek ,"-151,4991554","69,9997157","9,2319856","144,7264106","63,6537062","321,5809862",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Cretaceous,Campanian,Dinosauria,Saurischia,Eusaurischia,Theropoda,Neotheropoda,Averostra,Tetanurae,Orionides,Avetheropoda,Coelurosauria,Tyrannoraptora,Maniraptoriformes,Maniraptora,Pennaraptora,Paraves,Dromaeosauridae,Eudromaeosauria,Dromaeosaurinae,,,"Incomplete skull and fragmentary skeleton, referred many other specimens and many teeth.","Turner A.H., Makovicky P.J., Norell M.A. (2012). A review of dromaeosaurid systematics and paravian phylogeny.
Matthew and Brown, (1922). The family Deinodontidae, with notice of a new genus from the Cretaceous of Alberta.
Mortimer - Theropod database (online).","Dromaeosaurus albertensis was a small but very aggressive theropod dinosaur from the Late Cretaceous. Despite its modest size, it had an extremely strong bite for a dromaeosaur, with thick teeth adapted for tearing flesh. Its body was compact and muscular, and it likely had feathers covering much of its body. This dinosaur was an active hunter and may have hunted small to medium-sized prey, either alone or in small groups.",Carnivore,Forests and open plains,https://drive.google.com/file/d/1JDPOmgY4eKTbAKXTyyGzfRSkkggRBOY5/view?usp=drive_link
279,Dromiceiomimus brevitertius,valid,Russell,1972,"3,7 m",140 kg,"3,5",North America,Canada,Canada,"-105,2719900","60,9349778","-1.126,3303302","-5,8002658","5,2501949","10.072.046,3753986",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alberta,Horseshoe Canyon,Horseshoe Canyon,"-112,8870649","51,4253654","827,8135341","-162,3917741","60,2464127","396,8666499",relativeToGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late Cretaceous,Early Maastrichtian,Dinosauria,Saurischia,Eusaurischia,Theropoda,Neotheropoda,Averostra,Tetanurae,Orionides,Avetheropoda,Coelurosauria,Tyrannoraptora,Maniraptoriformes,Ornithomimosauria,Ornithomimidae,,,,,,,At least several partial skeletons with skulls.,"Macdonald, I., & Currie, P. J. (2018). Description of a partial Dromiceiomimus (Dinosauria: Theropoda) skeleton with comments on the validity of the genus.","Dromiceiomimus brevitertius was a fast, lightweight ornithomimid dinosaur that resembled a modern ostrich. It had a long neck, long legs, a toothless beak, and large eyes, suggesting excellent vision. Its skeletal structure indicates it was one of the fastest dinosaurs of its time, relying on speed to escape predators. It probably spent much of its day foraging for food across wide areas.",Omnivore,Open plains and grasslands,https://drive.google.com/file/d/1lV2VfaI8eTEjlTAqoVIMjVE1lsG_FlAD/view?usp=drive_link
